Employee ID,Name,Email,Gender,Date,Weekday,Department,Salary,Status,LeaveType,RemoteWork,CheckIn,CheckOut,HoursWorked,OvertimeHours,TasksCompleted,ProductivityScore,PerformanceRating
E126,Riley Thomas,riley.thomas@company.com,Female,03-02-2025,Monday,Support,195632,Present,None,No,10:15:00,16:15:00,8,0.31,12,70,5
E126,Riley Thomas,riley.thomas@company.com,Female,04-02-2025,Tuesday,Support,195632,Present,None,No,10:30:00,18:00:00,8,0.48,12,78,5
E126,Riley Thomas,riley.thomas@company.com,Female,05-02-2025,Wednesday,Support,195632,Present,None,No,10:30:00,16:45:00,8,0.74,12,90,4
E126,Riley Thomas,riley.thomas@company.com,Female,06-02-2025,Thursday,Support,195632,Present,None,No,09:15:00,18:45:00,8,0.46,12,67,5
E126,Riley Thomas,riley.thomas@company.com,Female,07-02-2025,Friday,Support,195632,Present,None,No,08:00:00,16:45:00,8,0.62,12,72,2
E126,Riley Thomas,riley.thomas@company.com,Female,10-02-2025,Monday,Support,195632,Present,None,No,10:15:00,16:45:00,8,0.41,12,64,4
E126,Riley Thomas,riley.thomas@company.com,Female,11-02-2025,Tuesday,Support,195632,Absent,Casual Leave,No,08:30:00,18:15:00,8,1.39,12,82,4
E126,Riley Thomas,riley.thomas@company.com,Female,12-02-2025,Wednesday,Support,195632,Present,None,No,08:30:00,16:15:00,8,1.73,12,84,3
E126,Riley Thomas,riley.thomas@company.com,Female,13-02-2025,Thursday,Support,195632,Absent,Paid Leave,No,10:00:00,18:45:00,8,1.88,12,100,2
E126,Riley Thomas,riley.thomas@company.com,Female,14-02-2025,Friday,Support,195632,Present,None,No,10:15:00,17:15:00,8,1.08,12,98,5
E126,Riley Thomas,riley.thomas@company.com,Female,17-02-2025,Monday,Support,195632,Absent,Sick Leave,No,09:00:00,17:45:00,8,1.62,12,93,2
E126,Riley Thomas,riley.thomas@company.com,Female,18-02-2025,Tuesday,Support,195632,Present,None,No,08:15:00,18:45:00,8,1.7,12,97,3
E126,Riley Thomas,riley.thomas@company.com,Female,19-02-2025,Wednesday,Support,195632,Absent,Sick Leave,No,09:30:00,17:00:00,8,1.73,12,75,2
E126,Riley Thomas,riley.thomas@company.com,Female,20-02-2025,Thursday,Support,195632,Present,None,No,09:45:00,18:15:00,8,1.15,12,73,3
E126,Riley Thomas,riley.thomas@company.com,Female,21-02-2025,Friday,Support,195632,Present,None,No,09:45:00,16:00:00,8,0.74,12,76,2
E126,Riley Thomas,riley.thomas@company.com,Female,24-02-2025,Monday,Support,195632,Absent,Paid Leave,No,10:00:00,18:45:00,8,0.92,12,73,3
E126,Riley Thomas,riley.thomas@company.com,Female,25-02-2025,Tuesday,Support,195632,Present,None,No,10:15:00,17:45:00,8,0.08,12,74,2
E126,Riley Thomas,riley.thomas@company.com,Female,26-02-2025,Wednesday,Support,195632,Present,None,No,08:30:00,16:00:00,8,0.01,12,91,5
E126,Riley Thomas,riley.thomas@company.com,Female,27-02-2025,Thursday,Support,195632,Present,None,No,08:15:00,16:00:00,8,1.4,12,81,2
E126,Riley Thomas,riley.thomas@company.com,Female,28-02-2025,Friday,Support,195632,Present,None,No,08:45:00,18:00:00,8,0.93,12,95,4
E126,Riley Thomas,riley.thomas@company.com,Female,03-03-2025,Monday,Support,195632,Present,None,No,08:45:00,16:45:00,8,0.59,18,69,4
E126,Riley Thomas,riley.thomas@company.com,Female,04-03-2025,Tuesday,Support,195632,Present,None,No,10:30:00,16:00:00,9.5,0.5,22,85,5
E126,Riley Thomas,riley.thomas@company.com,Female,05-03-2025,Wednesday,Support,195632,Present,None,No,09:00:00,18:45:00,8,0.95,10,78,2
E126,Riley Thomas,riley.thomas@company.com,Female,06-03-2025,Thursday,Support,195632,Present,None,No,09:15:00,18:45:00,8,0.01,12,63,4
E126,Riley Thomas,riley.thomas@company.com,Female,07-03-2025,Friday,Support,195632,Present,None,No,08:00:00,16:15:00,8,0.03,14,60,3
E126,Riley Thomas,riley.thomas@company.com,Female,10-03-2025,Monday,Support,195632,Present,None,No,10:15:00,16:15:00,8,0.41,17,81,3
E126,Riley Thomas,riley.thomas@company.com,Female,11-03-2025,Tuesday,Support,195632,Present,None,No,09:45:00,16:15:00,8,0.43,19,98,4
E126,Riley Thomas,riley.thomas@company.com,Female,12-03-2025,Wednesday,Support,195632,Present,None,No,09:00:00,17:45:00,8,1.62,15,84,5
E126,Riley Thomas,riley.thomas@company.com,Female,13-03-2025,Thursday,Support,195632,Present,None,No,10:15:00,18:15:00,8,1.03,19,66,4
E126,Riley Thomas,riley.thomas@company.com,Female,14-03-2025,Friday,Support,195632,Present,None,No,10:15:00,16:00:00,8,1.64,19,85,2
E126,Riley Thomas,riley.thomas@company.com,Female,17-03-2025,Monday,Support,195632,Present,None,No,10:30:00,17:00:00,8,0.1,19,97,2
E126,Riley Thomas,riley.thomas@company.com,Female,18-03-2025,Tuesday,Support,195632,Present,None,No,10:45:00,17:15:00,8,1.23,14,83,5
E126,Riley Thomas,riley.thomas@company.com,Female,19-03-2025,Wednesday,Support,195632,Present,None,No,10:30:00,17:15:00,8,1.97,14,70,5
E126,Riley Thomas,riley.thomas@company.com,Female,20-03-2025,Thursday,Support,195632,Present,None,No,08:45:00,18:15:00,8,0.26,16,97,2
E126,Riley Thomas,riley.thomas@company.com,Female,21-03-2025,Friday,Support,195632,Present,None,No,09:45:00,17:00:00,8,0.92,14,94,2
E126,Riley Thomas,riley.thomas@company.com,Female,24-03-2025,Monday,Support,195632,Present,None,No,10:15:00,18:00:00,8,1.65,16,63,5
E126,Riley Thomas,riley.thomas@company.com,Female,25-03-2025,Tuesday,Support,195632,Present,None,No,09:15:00,17:00:00,8,1.97,17,91,2
E126,Riley Thomas,riley.thomas@company.com,Female,26-03-2025,Wednesday,Support,195632,Present,None,No,10:45:00,17:00:00,8,1.02,11,83,5
E126,Riley Thomas,riley.thomas@company.com,Female,27-03-2025,Thursday,Support,195632,Present,None,No,08:45:00,17:15:00,8,0.83,11,64,4
E126,Riley Thomas,riley.thomas@company.com,Female,28-03-2025,Friday,Support,195632,Present,None,No,08:15:00,16:00:00,8,0.87,20,77,5
E126,Riley Thomas,riley.thomas@company.com,Female,31-03-2025,Monday,Support,195632,Present,None,No,10:45:00,16:45:00,8,1.45,19,83,3
E127,Taylor White,taylor.white@company.com,Female,01-01-2025,Wednesday,Operations,65185,Present,None,No,08:45:00,16:00:00,8,0.23,12,66,3
E127,Taylor White,taylor.white@company.com,Female,02-01-2025,Thursday,Operations,65185,Present,None,No,10:45:00,17:00:00,8,0.84,12,73,2
E127,Taylor White,taylor.white@company.com,Female,03-01-2025,Friday,Operations,65185,Present,None,No,09:15:00,16:15:00,8,0.94,12,79,2
E127,Taylor White,taylor.white@company.com,Female,06-01-2025,Monday,Operations,65185,Present,None,No,09:15:00,17:00:00,8,1.43,12,69,2
E127,Taylor White,taylor.white@company.com,Female,07-01-2025,Tuesday,Operations,65185,Present,None,No,08:45:00,17:30:00,8,0.45,12,87,3
E127,Taylor White,taylor.white@company.com,Female,08-01-2025,Wednesday,Operations,65185,Absent,Sick Leave,No,10:15:00,18:15:00,8,1.39,12,67,4
E127,Taylor White,taylor.white@company.com,Female,09-01-2025,Thursday,Operations,65185,Present,None,No,09:00:00,16:30:00,8,0.39,12,95,3
E127,Taylor White,taylor.white@company.com,Female,10-01-2025,Friday,Operations,65185,Present,None,No,08:15:00,17:45:00,8,1.91,12,62,4
E127,Taylor White,taylor.white@company.com,Female,13-01-2025,Monday,Operations,65185,Present,None,No,09:00:00,18:15:00,8,0.99,12,78,4
E127,Taylor White,taylor.white@company.com,Female,14-01-2025,Tuesday,Operations,65185,Present,None,No,10:30:00,17:15:00,8,0.51,12,73,4
E127,Taylor White,taylor.white@company.com,Female,15-01-2025,Wednesday,Operations,65185,Absent,Sick Leave,No,08:15:00,18:45:00,8,0.96,12,64,3
E127,Taylor White,taylor.white@company.com,Female,16-01-2025,Thursday,Operations,65185,Present,None,No,10:30:00,18:00:00,8,1.47,12,87,4
E127,Taylor White,taylor.white@company.com,Female,17-01-2025,Friday,Operations,65185,Present,None,No,10:00:00,18:45:00,8,1.68,12,62,3
E127,Taylor White,taylor.white@company.com,Female,20-01-2025,Monday,Operations,65185,Present,None,No,08:00:00,16:00:00,8,0.63,12,77,4
E127,Taylor White,taylor.white@company.com,Female,21-01-2025,Tuesday,Operations,65185,Present,None,No,10:00:00,17:00:00,8,1.45,12,87,4
E127,Taylor White,taylor.white@company.com,Female,22-01-2025,Wednesday,Operations,65185,Present,None,No,08:30:00,17:45:00,8,1.37,12,73,5
E127,Taylor White,taylor.white@company.com,Female,23-01-2025,Thursday,Operations,65185,Present,None,No,08:45:00,18:30:00,8,0.79,12,78,5
E127,Taylor White,taylor.white@company.com,Female,24-01-2025,Friday,Operations,65185,Present,None,No,09:45:00,17:15:00,8,1.72,12,71,2
E127,Taylor White,taylor.white@company.com,Female,27-01-2025,Monday,Operations,65185,Present,None,No,09:30:00,17:00:00,8,0.76,12,80,3
E127,Taylor White,taylor.white@company.com,Female,28-01-2025,Tuesday,Operations,65185,Present,None,No,08:45:00,18:00:00,8,1.26,12,84,4
E127,Taylor White,taylor.white@company.com,Female,29-01-2025,Wednesday,Operations,65185,Present,None,No,09:30:00,16:30:00,8,1.25,12,87,4
E127,Taylor White,taylor.white@company.com,Female,30-01-2025,Thursday,Operations,65185,Present,None,No,08:15:00,18:15:00,8,0.76,12,86,2
E127,Taylor White,taylor.white@company.com,Female,31-01-2025,Friday,Operations,65185,Present,None,No,10:30:00,16:00:00,8,0.75,12,86,4
E127,Taylor White,taylor.white@company.com,Female,03-02-2025,Monday,Operations,65185,Present,None,No,10:45:00,18:45:00,8,1.95,12,77,2
E127,Taylor White,taylor.white@company.com,Female,04-02-2025,Tuesday,Operations,65185,Present,None,No,08:00:00,16:15:00,8,1.31,12,73,3
E127,Taylor White,taylor.white@company.com,Female,05-02-2025,Wednesday,Operations,65185,Present,None,No,08:30:00,16:15:00,8,1.88,12,68,4
E127,Taylor White,taylor.white@company.com,Female,06-02-2025,Thursday,Operations,65185,Present,None,No,09:30:00,16:30:00,8,0.23,12,79,2
E127,Taylor White,taylor.white@company.com,Female,07-02-2025,Friday,Operations,65185,Present,None,No,10:30:00,16:30:00,8,1.05,12,82,5
E127,Taylor White,taylor.white@company.com,Female,10-02-2025,Monday,Operations,65185,Absent,Sick Leave,No,08:30:00,17:45:00,8,0.86,12,88,5
E127,Taylor White,taylor.white@company.com,Female,11-02-2025,Tuesday,Operations,65185,Present,None,No,08:00:00,17:45:00,8,1.92,12,82,3
E127,Taylor White,taylor.white@company.com,Female,12-02-2025,Wednesday,Operations,65185,Present,None,No,09:45:00,18:45:00,8,0.98,12,71,3
E127,Taylor White,taylor.white@company.com,Female,13-02-2025,Thursday,Operations,65185,Absent,Sick Leave,No,10:45:00,16:15:00,8,0.76,12,93,4
E127,Taylor White,taylor.white@company.com,Female,14-02-2025,Friday,Operations,65185,Present,None,No,08:30:00,16:00:00,8,1.05,12,83,4
E127,Taylor White,taylor.white@company.com,Female,17-02-2025,Monday,Operations,65185,Present,None,No,10:30:00,17:30:00,8,0.55,12,74,4
E127,Taylor White,taylor.white@company.com,Female,18-02-2025,Tuesday,Operations,65185,Present,None,No,08:30:00,17:45:00,8,0.64,12,94,3
E127,Taylor White,taylor.white@company.com,Female,19-02-2025,Wednesday,Operations,65185,Present,None,No,08:00:00,17:30:00,8,0.22,12,93,5
E127,Taylor White,taylor.white@company.com,Female,20-02-2025,Thursday,Operations,65185,Present,None,No,08:45:00,18:15:00,8,0.04,12,80,2
E127,Taylor White,taylor.white@company.com,Female,21-02-2025,Friday,Operations,65185,Present,None,No,08:30:00,16:45:00,8,0.34,12,82,3
E127,Taylor White,taylor.white@company.com,Female,24-02-2025,Monday,Operations,65185,Present,None,No,10:15:00,17:15:00,8,0.47,12,96,3
E127,Taylor White,taylor.white@company.com,Female,25-02-2025,Tuesday,Operations,65185,Absent,Paid Leave,No,10:15:00,16:45:00,8,1.52,12,61,3
E127,Taylor White,taylor.white@company.com,Female,26-02-2025,Wednesday,Operations,65185,Present,None,No,08:15:00,18:00:00,8,1.57,12,81,4
E127,Taylor White,taylor.white@company.com,Female,27-02-2025,Thursday,Operations,65185,Absent,Casual Leave,No,09:15:00,18:15:00,8,1.46,12,87,4
E127,Taylor White,taylor.white@company.com,Female,28-02-2025,Friday,Operations,65185,Present,None,No,08:00:00,18:15:00,8,1.5,12,97,4
E127,Taylor White,taylor.white@company.com,Female,03-03-2025,Monday,Operations,65185,Present,None,No,08:45:00,17:00:00,8,1.98,17,68,5
E127,Taylor White,taylor.white@company.com,Female,04-03-2025,Tuesday,Operations,65185,Present,None,No,09:00:00,17:00:00,7.6,1.4,12,92,4
E127,Taylor White,taylor.white@company.com,Female,05-03-2025,Wednesday,Operations,65185,Present,None,No,10:15:00,17:45:00,8,1.4,10,76,3
E127,Taylor White,taylor.white@company.com,Female,06-03-2025,Thursday,Operations,65185,Present,None,No,09:30:00,18:45:00,8,0.36,16,81,3
E127,Taylor White,taylor.white@company.com,Female,07-03-2025,Friday,Operations,65185,Present,None,No,09:15:00,16:15:00,8,1.58,17,80,4
E127,Taylor White,taylor.white@company.com,Female,10-03-2025,Monday,Operations,65185,Present,None,No,08:15:00,16:45:00,8,0.05,10,81,4
E127,Taylor White,taylor.white@company.com,Female,11-03-2025,Tuesday,Operations,65185,Present,None,No,10:00:00,17:30:00,8,1.24,19,64,2
E127,Taylor White,taylor.white@company.com,Female,12-03-2025,Wednesday,Operations,65185,Present,None,No,10:00:00,18:00:00,8,1.29,19,64,4
E127,Taylor White,taylor.white@company.com,Female,13-03-2025,Thursday,Operations,65185,Present,None,No,08:45:00,17:45:00,8,0.17,16,74,4
E127,Taylor White,taylor.white@company.com,Female,14-03-2025,Friday,Operations,65185,Present,None,No,08:30:00,17:00:00,8,1.17,17,85,2
E127,Taylor White,taylor.white@company.com,Female,17-03-2025,Monday,Operations,65185,Present,None,No,08:00:00,16:00:00,8,1.69,13,74,3
E127,Taylor White,taylor.white@company.com,Female,18-03-2025,Tuesday,Operations,65185,Present,None,No,10:00:00,17:00:00,8,1.55,12,71,4
E127,Taylor White,taylor.white@company.com,Female,19-03-2025,Wednesday,Operations,65185,Present,None,No,10:45:00,18:00:00,8,1.8,10,62,2
E127,Taylor White,taylor.white@company.com,Female,20-03-2025,Thursday,Operations,65185,Present,None,No,08:00:00,17:00:00,8,0.36,19,92,2
E127,Taylor White,taylor.white@company.com,Female,21-03-2025,Friday,Operations,65185,Present,None,No,08:15:00,18:00:00,8,0.17,16,72,5
E127,Taylor White,taylor.white@company.com,Female,24-03-2025,Monday,Operations,65185,Present,None,No,10:00:00,17:00:00,8,1.43,17,85,5
E127,Taylor White,taylor.white@company.com,Female,25-03-2025,Tuesday,Operations,65185,Present,None,No,09:30:00,17:15:00,8,0.01,17,67,4
E127,Taylor White,taylor.white@company.com,Female,26-03-2025,Wednesday,Operations,65185,Present,None,No,10:15:00,16:45:00,8,1.12,18,96,4
E127,Taylor White,taylor.white@company.com,Female,27-03-2025,Thursday,Operations,65185,Present,None,No,10:30:00,17:00:00,8,0.73,17,73,5
E127,Taylor White,taylor.white@company.com,Female,28-03-2025,Friday,Operations,65185,Present,None,No,09:15:00,18:45:00,8,1.29,14,88,3
E127,Taylor White,taylor.white@company.com,Female,31-03-2025,Monday,Operations,65185,Present,None,No,09:15:00,18:15:00,8,0.04,17,95,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,01-01-2025,Wednesday,Legal,195884,Absent,Paid Leave,No,09:15:00,18:15:00,8,0.8,12,95,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,02-01-2025,Thursday,Legal,195884,Absent,Paid Leave,No,08:00:00,17:00:00,8,0.3,12,81,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,03-01-2025,Friday,Legal,195884,Absent,Casual Leave,No,08:45:00,17:15:00,8,0.53,12,98,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,06-01-2025,Monday,Legal,195884,Absent,Casual Leave,No,08:30:00,18:00:00,8,1.94,12,79,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,07-01-2025,Tuesday,Legal,195884,Present,None,No,08:30:00,18:45:00,8,1.35,12,76,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,08-01-2025,Wednesday,Legal,195884,Present,None,No,09:30:00,16:00:00,8,1.47,12,76,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,09-01-2025,Thursday,Legal,195884,Present,None,No,09:30:00,17:15:00,8,1.58,12,64,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,10-01-2025,Friday,Legal,195884,Present,None,No,10:00:00,18:15:00,8,0.46,12,73,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,13-01-2025,Monday,Legal,195884,Present,None,No,10:45:00,16:15:00,8,0.32,12,85,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,14-01-2025,Tuesday,Legal,195884,Absent,Sick Leave,No,10:15:00,16:30:00,8,1.91,12,71,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,15-01-2025,Wednesday,Legal,195884,Present,None,No,08:45:00,17:45:00,8,0.04,12,64,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,16-01-2025,Thursday,Legal,195884,Present,None,No,10:00:00,18:00:00,8,0.34,12,83,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,17-01-2025,Friday,Legal,195884,Absent,Sick Leave,No,09:00:00,17:45:00,8,1.02,12,66,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,20-01-2025,Monday,Legal,195884,Absent,Sick Leave,No,09:30:00,18:15:00,8,1.42,12,62,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,21-01-2025,Tuesday,Legal,195884,Present,None,No,09:00:00,18:00:00,8,1.15,12,76,4
E128,Jordan Taylor,jordan.taylor@company.com,Male,22-01-2025,Wednesday,Legal,195884,Absent,Paid Leave,No,10:00:00,18:30:00,8,0.98,12,68,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,23-01-2025,Thursday,Legal,195884,Present,None,No,10:00:00,17:45:00,8,0.27,12,90,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,24-01-2025,Friday,Legal,195884,Absent,Paid Leave,No,10:45:00,18:15:00,8,0.9,12,78,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,27-01-2025,Monday,Legal,195884,Present,None,No,08:00:00,17:00:00,8,1.56,12,85,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,28-01-2025,Tuesday,Legal,195884,Absent,Casual Leave,No,09:15:00,16:15:00,8,1.46,12,85,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,29-01-2025,Wednesday,Legal,195884,Present,None,No,09:45:00,16:15:00,8,0.3,12,61,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,30-01-2025,Thursday,Legal,195884,Present,None,No,08:00:00,18:15:00,8,1.2,12,98,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,31-01-2025,Friday,Legal,195884,Present,None,No,09:15:00,18:45:00,8,0.6,12,79,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,03-02-2025,Monday,Legal,195884,Present,None,No,09:15:00,17:45:00,8,1.78,12,68,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,04-02-2025,Tuesday,Legal,195884,Present,None,No,09:30:00,16:45:00,8,1.21,12,65,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,05-02-2025,Wednesday,Legal,195884,Absent,Paid Leave,No,09:00:00,17:45:00,8,1.76,12,96,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,06-02-2025,Thursday,Legal,195884,Absent,Paid Leave,No,08:45:00,17:15:00,8,0.01,12,78,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,07-02-2025,Friday,Legal,195884,Absent,Casual Leave,No,09:00:00,17:45:00,8,1.61,12,93,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,10-02-2025,Monday,Legal,195884,Present,None,No,09:15:00,17:30:00,8,1.3,12,66,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,11-02-2025,Tuesday,Legal,195884,Present,None,No,08:45:00,17:15:00,8,0.32,12,100,4
E128,Jordan Taylor,jordan.taylor@company.com,Male,12-02-2025,Wednesday,Legal,195884,Present,None,No,10:15:00,16:00:00,8,0.05,12,68,4
E128,Jordan Taylor,jordan.taylor@company.com,Male,13-02-2025,Thursday,Legal,195884,Absent,Paid Leave,No,08:30:00,16:15:00,8,1.09,12,84,4
E128,Jordan Taylor,jordan.taylor@company.com,Male,14-02-2025,Friday,Legal,195884,Present,None,No,09:15:00,17:30:00,8,0.81,12,81,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,17-02-2025,Monday,Legal,195884,Present,None,No,09:45:00,18:30:00,8,0.56,12,67,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,18-02-2025,Tuesday,Legal,195884,Present,None,No,09:45:00,18:00:00,8,1.82,12,95,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,19-02-2025,Wednesday,Legal,195884,Present,None,No,08:45:00,18:15:00,8,1.74,12,86,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,20-02-2025,Thursday,Legal,195884,Present,None,No,10:45:00,18:45:00,8,0.12,12,87,4
E128,Jordan Taylor,jordan.taylor@company.com,Male,21-02-2025,Friday,Legal,195884,Present,None,No,08:45:00,18:45:00,8,1.39,12,77,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,24-02-2025,Monday,Legal,195884,Present,None,No,08:30:00,17:30:00,8,1.76,12,85,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,25-02-2025,Tuesday,Legal,195884,Absent,Casual Leave,No,08:00:00,18:00:00,8,0.69,12,65,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,26-02-2025,Wednesday,Legal,195884,Present,None,No,08:00:00,16:00:00,8,1.51,12,62,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,27-02-2025,Thursday,Legal,195884,Present,None,No,10:45:00,16:30:00,8,1.83,12,86,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,28-02-2025,Friday,Legal,195884,Present,None,No,09:15:00,16:00:00,8,0.24,12,95,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,03-03-2025,Monday,Legal,195884,Present,None,No,10:15:00,17:00:00,8,0.92,18,65,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,04-03-2025,Tuesday,Legal,195884,Present,None,No,10:30:00,17:15:00,8.1,1.53,7,72,4
E128,Jordan Taylor,jordan.taylor@company.com,Male,05-03-2025,Wednesday,Legal,195884,Present,None,No,09:00:00,17:15:00,8,0.54,14,93,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,06-03-2025,Thursday,Legal,195884,Present,None,No,10:45:00,18:15:00,8,0.12,20,68,4
E128,Jordan Taylor,jordan.taylor@company.com,Male,07-03-2025,Friday,Legal,195884,Present,None,No,09:00:00,16:00:00,8,1.85,19,63,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,10-03-2025,Monday,Legal,195884,Present,None,No,08:30:00,17:15:00,8,0.77,19,90,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,11-03-2025,Tuesday,Legal,195884,Present,None,No,09:45:00,16:45:00,8,1.43,14,69,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,12-03-2025,Wednesday,Legal,195884,Present,None,No,09:00:00,18:00:00,8,0.28,14,66,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,13-03-2025,Thursday,Legal,195884,Present,None,No,10:45:00,16:30:00,8,0.29,14,62,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,14-03-2025,Friday,Legal,195884,Present,None,No,08:45:00,18:45:00,8,1.82,17,98,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,17-03-2025,Monday,Legal,195884,Present,None,No,10:00:00,18:30:00,8,0.91,17,91,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,18-03-2025,Tuesday,Legal,195884,Present,None,No,09:45:00,18:30:00,8,0.82,14,83,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,19-03-2025,Wednesday,Legal,195884,Present,None,No,10:30:00,18:15:00,8,1.21,18,98,3
E128,Jordan Taylor,jordan.taylor@company.com,Male,20-03-2025,Thursday,Legal,195884,Present,None,No,09:30:00,17:30:00,8,1.18,15,63,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,21-03-2025,Friday,Legal,195884,Present,None,No,09:45:00,16:15:00,8,0.83,19,97,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,24-03-2025,Monday,Legal,195884,Present,None,No,08:45:00,16:30:00,8,1.02,20,77,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,25-03-2025,Tuesday,Legal,195884,Present,None,No,10:45:00,18:45:00,8,0.5,10,94,5
E128,Jordan Taylor,jordan.taylor@company.com,Male,26-03-2025,Wednesday,Legal,195884,Present,None,No,08:45:00,17:15:00,8,0.87,13,61,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,27-03-2025,Thursday,Legal,195884,Present,None,No,10:00:00,18:30:00,8,0.15,17,69,2
E128,Jordan Taylor,jordan.taylor@company.com,Male,28-03-2025,Friday,Legal,195884,Present,None,No,08:00:00,18:30:00,8,1.02,17,66,4
E128,Jordan Taylor,jordan.taylor@company.com,Male,31-03-2025,Monday,Legal,195884,Present,None,No,10:15:00,18:15:00,8,1.17,15,64,2
E129,Avery Thomas,avery.thomas@company.com,Female,01-01-2025,Wednesday,Operations,30546,Absent,Sick Leave,No,08:00:00,18:00:00,8,1.19,12,60,5
E129,Avery Thomas,avery.thomas@company.com,Female,02-01-2025,Thursday,Operations,30546,Present,None,No,09:30:00,17:30:00,8,1.05,12,97,5
E129,Avery Thomas,avery.thomas@company.com,Female,03-01-2025,Friday,Operations,30546,Present,None,No,10:30:00,16:30:00,8,1.65,12,94,4
E129,Avery Thomas,avery.thomas@company.com,Female,06-01-2025,Monday,Operations,30546,Present,None,No,08:15:00,16:30:00,8,1.76,12,100,5
E129,Avery Thomas,avery.thomas@company.com,Female,07-01-2025,Tuesday,Operations,30546,Present,None,No,08:15:00,18:45:00,8,1.78,12,86,4
E129,Avery Thomas,avery.thomas@company.com,Female,08-01-2025,Wednesday,Operations,30546,Present,None,No,10:15:00,18:45:00,8,0.5,12,81,4
E129,Avery Thomas,avery.thomas@company.com,Female,09-01-2025,Thursday,Operations,30546,Absent,Casual Leave,No,10:30:00,17:30:00,8,0.54,12,85,3
E129,Avery Thomas,avery.thomas@company.com,Female,10-01-2025,Friday,Operations,30546,Present,None,No,10:00:00,16:15:00,8,0.25,12,69,2
E129,Avery Thomas,avery.thomas@company.com,Female,13-01-2025,Monday,Operations,30546,Present,None,No,10:45:00,17:30:00,8,0.77,12,100,2
E129,Avery Thomas,avery.thomas@company.com,Female,14-01-2025,Tuesday,Operations,30546,Present,None,No,10:45:00,16:15:00,8,0.47,12,74,3
E129,Avery Thomas,avery.thomas@company.com,Female,15-01-2025,Wednesday,Operations,30546,Present,None,No,08:00:00,18:30:00,8,0.98,12,100,5
E129,Avery Thomas,avery.thomas@company.com,Female,16-01-2025,Thursday,Operations,30546,Present,None,No,08:15:00,18:45:00,8,0.73,12,85,3
E129,Avery Thomas,avery.thomas@company.com,Female,17-01-2025,Friday,Operations,30546,Absent,Sick Leave,No,10:45:00,17:00:00,8,1.13,12,83,3
E129,Avery Thomas,avery.thomas@company.com,Female,20-01-2025,Monday,Operations,30546,Present,None,No,09:45:00,17:00:00,8,1.93,12,94,4
E129,Avery Thomas,avery.thomas@company.com,Female,21-01-2025,Tuesday,Operations,30546,Present,None,No,10:15:00,17:00:00,8,1.6,12,72,5
